address,currency,price,expenses,size,bedrooms,bathrooms,listing_url,website,url,description,timestamp
"Avenida Santa Fe 3000, Piso 7
                ",$,890000,520000,87,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-3-ambientes--17854045,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Ubicado en la av. Santa fe al 3045 piso 7 (frente), entre sánchez de bustamante y austria.
Excelente zona. Barrio norte.
Acceso a diversos medios de transporte. Líneas de colectivos. Estación de subte línea d agüero a pocas cuadras. A metros del alto palermo shopping.

Características del departamento:
3 ambientes
habitación de dependencia con su correspondiente baño-
cocina independiente. Comedor",2025-08-03T15:00:36.670300
"Riobamba e/ Marcelo Torcuato de Alvear y Paraguay
                ",$,1200000,165000,78,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17473187,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"_ Departamento de tres dormitorios en alquiler ubicado sobre calle riobamba entre marcelo torcuato de alvear y paraguay (recoleta, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición frente y orientación al oeste.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, toilette, tres dormitorios con placard empotrado y un baño",2025-08-03T15:00:36.671467
"Avenida Presidente Manuel Quintana 100
                ",USD,4500,N/A,320,3,5,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--16223076,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Piso de categoría en recoleta. Ideal ejecutivo de empresa y/o personal de embajada.
Amoblado con muebles de estilo. Departamento pasante. Palier privado. Balcón corrido al frente y a pulmón de manzana. 3 habitaciones más escritorio y dependencia de servicio completa. Living de 100mts2, comedor diario y comedor de recepción. Toilette. 2 cocheras fijas y baulera.",2025-08-03T15:00:36.672533
"Jean Jaures al 900
                ",USD,5000,N/A,480,5,2,https://www.argenprop.com/casa-en-alquiler-en-recoleta-6-ambientes--12503105,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Salaya romera propiedades ofrece :  un muy buen edificio de estilo antiguo francés, petit hotel de 480 mts.sobre calle jean jaures. Cuenta la propiedad con cochera propia cubierta. El inmueble es de principios del siglo xx y se encuentra en muy buenas condiciones. Actualmente adaptado a oficinas de uso comercial- se ha realizado una intervención importante respetando el",2025-08-03T15:00:36.673586
"Jorge Luis Borges 2000
                ",USD,6200,N/A,356,10,4,https://www.argenprop.com/casa-en-alquiler-en-palermo-soho-11-ambientes--16826267,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"[Palermo-792]

extraordinaria propiedad uso comercial
ideal gastronomía
2 plantas + terraza
2 entradas (2 puertas)
pb: tipo chorizo con patio cubierto varias habitaciones + baño + cocina + entrepido pequeño
1er piso: varias habittaciones + galería vidriada + 2 baños + balcones
terraza de 100m2 + habitación + cocina

contrato 5 años

servicios: cloacas, gas

depósito (meses): 1
impuestos a cargo",2025-08-03T15:00:36.674613
"Av Alvear 1500, Piso 3
                ",USD,1900,900000,200,3,4,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--4104630,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Av. Alvear y parera excelente semipiso de 3 dormitorios + cochera

ubicación premium: sobre av. Alvear, entre parera y montevideo.
Edificio de primera categoría, propiedad lista para entrar.

Características principales:
semipiso al contrafrente con palier privado
superficie total: 200 m²
living y comedor amplios
3 dormitorios luminosos
2 baños completos (de época, en excelente estado)
cocina",2025-08-03T15:00:36.675677
"Jorge Luis Borges 2300, Piso 1
                ",$,1200000,170600,76,3,2,https://www.argenprop.com/departamento-en-alquiler-en-botanico-4-ambientes--17404317,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Jorge luis borges 2362 1º ""f"" al frente
con ascensor 

apto vivienda 

análisis y opinión de inmobiliaria ricardi

en el corazón del barrio de palermo
entorno privilegiado como pocos - que conjuga todas las bondades todas, entre güemes y charcas a 150 metros avda. Santa fe al 4000
donde circula el subte linea ""d"" estación plaza italia y se encuentra el jardín botanico.
A 600 pasos avda. Juan b",2025-08-03T15:00:36.676750
"Presidente José Evaristo Uriburu 1000
                ",$,1100000,406050,110,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17783029,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Amplio departamento de 4 ambientes en semipiso, luminoso, con pisos de roble, en buen estado de conservación.
Ubicado en pleno corazón de barrio norte, a solo media cuadra de la avenida santa fe. Próximo a comercios, estacionamientos privados y universidades.

Palier semi privado con entrada principal y de servicio, amplio hall de recepción (4.60 x 4.40 m) con baño toilette, cocina con comedor de",2025-08-03T15:00:36.677915
"LAPRIDA 1200
                ",$,1950000,570000,125,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--17803207,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Excelente dpto.en alquiler, muy luminoso, sobre calle laprida entre charcas y mansilla, a 1 cdra. De av. Santa fe, a 4 cdras. De av. Cordoba y a 5 cdras. Del shoping alto palermo. Superficie cubierta 125 mts, con un balcon terraza de 25 mts.living, comedor, cocina, lavadero separado con cerramiento, 3 dormitorios, escritorio, baño completo con bañladera, toil., Dependencia de servicio, cochera.",2025-08-03T15:00:36.678959
"Avenida Corrientes 1300
                ",$,1930000,690000,351,6,4,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-7-ambientes--17833975,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Se alquila excelente departamento uso oficina / vivienda solo para entendidos en la calle av. Corrientes 1327 caba- (también esta en venta y se toman locales, y departamentos/ campo en parte de pago)

hipercomercial con todos los medios de transporte-m2 totales 461 de los cuales 110 m2 descubiertos distribuidos en un balcón terraza y habitaciones principales que dan a un patio andaluz..-
Detalles",2025-08-03T15:00:36.680001
"Sanchez De Bustamante 2400, Piso 6
                ",$,2900000,484000,170,3,3,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--6220388,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Edificio de gran categoria, - excelentes terminaciones. 

Amenities: planta baja: sum con parrilla + cocina + baños + plaza seca + piscina para adultos de 9 x 6 m + piscina para niños + baños.- * 9º piso: sum con parrilla con solarium - espacio para gym + sauna + baños con vestuario.
 
*Superficie total: 185m² aproximado 
incluye 2 cocheras fijas cubiertas + 1 baulera

excelente semipiso con",2025-08-03T15:00:36.681038
"Avenida Santa Fe 3900
                ",USD,2600,950000,200,4,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--17800839,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Corredor responsable: ariel champanier cucicba 4330 / andrea berré cmcpsi 6763 - 
contacto: johanna perez
 se alquila departamento de 5 ambientes con dependencia, balcón aterrazado en piso alto y vista al rio. En el barrio de palermo, en un edificio con vigilancia 24hs y cochera doble!

Ubicación premium – av. Santa fe y gurruchaga, frente al jardín botánico. Piso alto con vista al río
excelente",2025-08-03T15:00:36.682135
"Libertad 1600
                ",USD,1500,120000,N/A,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17705730,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"Departamento de 4 ambientes ubicado en la calle libertad entre posadas y av. Del libertador, posee living, comedor, cocina equipada con lavavajillas, microondas, cocina electrica, heladera con freezer, lavarropas, dormitorio principal con cama de 2 plazas, 2do dormitorio con 2 camas de 1 plaza, 3er dormitorio con sofa-cama, todos los dormitorios poseen placards, baño principal con bañera, 2do baño",2025-08-03T15:00:36.683184
"Billinghurst y Güemes
                ",$,1500000,N/A,95,4,N/A,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--17102825,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"_ Departamento de cuatro dormitorios en alquiler ubicado sobre calle billinghurst y guemes (recoleta, ciudad autónoma de buenos aires). Desarrollado en planta baja, con disposición interna y orientación al sudeste.
_ El mismo posee cocina tipo kitchenette equipada con muebles sobre y bajo mesada, living comedor, toilette, cuatro dormitorios con placard empotrado y un baño completo. Amplio y",2025-08-03T15:00:36.684317
"Avenida Cabildo y Gorostiaga
                ",USD,1700,N/A,90,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17179977,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"_ Departamento de tres dormitorios en alquiler ubicado sobre avenida cabildo y gorostiaga (palermo, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición frente y orientación al suroeste.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, toilette, tres dormitorios con placard empotrado y un baño completo. Amplio y luminoso, cuenta",2025-08-03T15:00:36.685457
"Avenida Coronel Díaz e/ Peña y José Andrés Pacheco de Melo
                ",$,1800000,420000,85,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17459255,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"_ Departamento de tres dormitorios en alquiler ubicado sobre avenida coronel díaz entre peña y josé andrés pacheco de melo (recoleta, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición frente y orientación al norte.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, toilette, un baño completo y tres dormitorios con placard",2025-08-03T15:00:36.686656
"Conde e/ Avenida de Los Incas y Avenida Elcano
                ",USD,1000,210000,80,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-4-ambientes--16686109,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"_ Departamento de tres dormitorios en alquiler ubicado sobre calle conde entre avenida de los incas y avenida elcano (belgrano r, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición contra frente y orientación al sur.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, toilette, tres dormitorios con placard empotrado y un baño",2025-08-03T15:00:36.687992
"Avenida Córdoba e/ Humboldt y Avenida Juan Bautista Justo
                ",USD,3000,N/A,145,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-5-ambientes--17611297,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-3,"_ Departamento de tres dormitorios en alquiler ubicado sobre avenida córdoba entre humboldt y avenida juan bautista justo (palermo soho, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición frente y orientación al norte.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, tres dormitorios con placard empotrado y tres baños",2025-08-03T15:00:36.689098
"Azcuénaga y Avenida Santa Fe
                ",$,1500000,315000,100,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17666786,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-4,"_ Departamento de tres dormitorios en alquiler ubicado sobre calle azcuénaga y avenida santa fe (recoleta, ciudad autónoma de buenos aires). Desarrollado en sexto piso por ascensor, con disposición frente y orientación al este.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, tres dormitorios con placard empotrado y un baño completo. Amplio y luminoso, cuenta con",2025-08-03T15:00:42.990860
"Av Libertador 2600-2700
                ",USD,4500,420000,300,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--15599438,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-4,"El alquiler puede ser con o sin muebles, a convenir. 
La recepción del edificio es en imponente doble altura, luminosa y con vigilancia las 24hs. La disposición de la unidad es longitudinal, tanto al frente como al contrafrente de éste elegante edificio sobre av. Libertador al 2700, en diagonal a la plaza alemania. Se trata de un semipiso alto de 300m2, recién",2025-08-03T15:00:42.992049
"Av Alvear 1500, Piso 3
                ",$,2300000,900000,200,4,4,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--17374382,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-4,"Av. Alvear y parera excelente semipiso de 3 dormitorios + cochera

ubicación premium: sobre av. Alvear, entre parera y montevideo.
Edificio de primera categoría, propiedad en buen estado de uso.

Características principales:
semipiso al contrafrente con palier privado
superficie total: 200 m²
living y comedor amplios
3 dormitorios luminosos
2 baños completos (de época, en excelente estado)
cocina",2025-08-03T15:00:42.993147
"Arenales y montevideo
                ",USD,1400,N/A,95,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--17481145,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-4,"Para mas informacion , contactanos   
videos: http:  
http:  
http:",2025-08-03T15:00:42.994085
